 "pm20" , "pm20Label" , "life" , "nationality" , "activities" , "locations" , "count" ,
 "http://purl.org/pressemappe20/folder/pe/013271" , "Pasquier, Pierre" , "1877-1934" , "France" , "Politik; Politics" , "Frankreich; France" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/013271" , "Pasquier, Pierre" , "1877-1934" , "Frankreich" , "Politik; Politics" , "Frankreich; France" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/006643" , "Grumbach, Salomon" , "1884-1952" , "France" , "Politik; Politics" , "Frankreich; France" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/006643" , "Grumbach, Salomon" , "1884-1952" , "Frankreich" , "Politik; Politics" , "Frankreich; France" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/014922" , "Romier, Lucien" , "1885-1944" , "France" , "Politik; Politics" , "Frankreich; France" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/014922" , "Romier, Lucien" , "1885-1944" , "Frankreich" , "Politik; Politics" , "Frankreich; France" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/001123" , "Bastid, Paul" , "1892-1974" , "France" , "Politik; Politics" , "Frankreich; France" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/001123" , "Bastid, Paul" , "1892-1974" , "Frankreich" , "Politik; Politics" , "Frankreich; France" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/012089" , "Mendès France, Pierre" , "1907-1982" , "France" , "Politik; Politics" , "Frankreich; France" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/012089" , "Mendès France, Pierre" , "1907-1982" , "Frankreich" , "Politik; Politics" , "Frankreich; France" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/017710" , "Vafiadis, Markos" , "1906-1992" , "Greece" , "Politik; Politics" , "Griechenland; Greece" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/017710" , "Vafiadis, Markos" , "1906-1992" , "Griechenland" , "Politik; Politics" , "Griechenland; Greece" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/007003" , "Halsbury, Hardinge Stanley Giffard of" , "1823-1921" , "Großbritannien" , "Politik; Politics" , "Großbritannien; United Kingdom" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/007003" , "Halsbury, Hardinge Stanley Giffard of" , "1823-1921" , "United Kingdom" , "Politik; Politics" , "Großbritannien; United Kingdom" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/019064" , "McFadyean, Andrew" , "1887-1974" , "Großbritannien" , "Politik; Politics" , "Großbritannien; United Kingdom" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/019064" , "McFadyean, Andrew" , "1887-1974" , "United Kingdom" , "Politik; Politics" , "Großbritannien; United Kingdom" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/006525" , "Grigg, James P." , "1890-1964" , "Großbritannien" , "Politik; Politics" , "Großbritannien; United Kingdom" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/006525" , "Grigg, James P." , "1890-1964" , "United Kingdom" , "Politik; Politics" , "Großbritannien; United Kingdom" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/015448" , "Schaefer, Bruno Louis" , "1860-1945" , "Deutschland" , "Politik; Politics" , "Hamburg; Hamburg" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/015448" , "Schaefer, Bruno Louis" , "1860-1945" , "Germany" , "Politik; Politics" , "Hamburg; Hamburg" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/011019" , "Laufenberg, Heinrich" , "1872-1932 " , "Deutschland" , "Politik; Politics" , "Hamburg; Hamburg" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/011019" , "Laufenberg, Heinrich" , "1872-1932 " , "Germany" , "Politik; Politics" , "Hamburg; Hamburg" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/042378" , "Zinn, Alexander" , "1880-1941" , "Hamburg" , "Politik; Politics" , "Hamburg; Hamburg" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/042378" , "Zinn, Alexander" , "1880-1941" , "Hamburg" , "Politik; Politics" , "Hamburg; Hamburg" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/022079" , "Meyer, Christoph Christian Friedrich" , "1881-1953" , "Hamburg" , "Politik; Politics" , "Hamburg; Hamburg" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/022079" , "Meyer, Christoph Christian Friedrich" , "1881-1953" , "Hamburg" , "Politik; Politics" , "Hamburg; Hamburg" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/013827" , "Pressentin, Hans-Henning von" , "1890-1952" , "Deutschland" , "Politik; Politics" , "Hamburg; Hamburg" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/013827" , "Pressentin, Hans-Henning von" , "1890-1952" , "Germany" , "Politik; Politics" , "Hamburg; Hamburg" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/037183" , "Tilak, Bal G." , "1856-1920" , "India" , "Politik; Politics" , "Indien; India" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/037183" , "Tilak, Bal G." , "1856-1920" , "Indien" , "Politik; Politics" , "Indien; India" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/007262" , "Hatta, Mohammed" , "1902-1980" , "Indonesia" , "Politik; Politics" , "Indonesien; Indonesia" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/007262" , "Hatta, Mohammed" , "1902-1980" , "Indonesien" , "Politik; Politics" , "Indonesien; Indonesia" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/011314" , "Lester, Sean" , "1889-1959" , "Ireland" , "Politik; Politics" , "Irland; Ireland" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/011314" , "Lester, Sean" , "1889-1959" , "Irland" , "Politik; Politics" , "Irland; Ireland" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/000070" , "Acerbo, Giacomo" , "1888-1969" , "Italien" , "Politik; Politics" , "Italien; Italy" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/000070" , "Acerbo, Giacomo" , "1888-1969" , "Italy" , "Politik; Politics" , "Italien; Italy" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/031007" , "Suetsugu, Nobumasa" , "1880-1944" , "Japan" , "Politik; Politics" , "Japan; Japan" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/031007" , "Suetsugu, Nobumasa" , "1880-1944" , "Japan" , "Politik; Politics" , "Japan; Japan" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/016436" , "Shigemitsu, Mamoru" , "1887-1957" , "Japan" , "Politik; Politics" , "Japan; Japan" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/016436" , "Shigemitsu, Mamoru" , "1887-1957" , "Japan" , "Politik; Politics" , "Japan; Japan" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/005489" , "Franz <Liechtenstein, Fürst, I.>" , "1853-1938" , "Liechtenstein" , "Politik; Politics" , "Liechtenstein; Liechtenstein" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/005489" , "Franz <Liechtenstein, Fürst, I.>" , "1853-1938" , "Liechtenstein" , "Politik; Politics" , "Liechtenstein; Liechtenstein" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/000786" , "Avila Camacho, Manuel" , "1897-1955" , "Mexico" , "Politik; Politics" , "Mexiko; Mexico" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/000786" , "Avila Camacho, Manuel" , "1897-1955" , "Mexiko" , "Politik; Politics" , "Mexiko; Mexico" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/035863" , "Torres Bodet, Jaime" , "1902-1974" , "Mexico" , "Politik; Politics" , "Mexiko; Mexico" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/035863" , "Torres Bodet, Jaime" , "1902-1974" , "Mexiko" , "Politik; Politics" , "Mexiko; Mexico" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/032613" , "Demcugdongrub" , "1902-1966" , "Mongolei" , "Politik; Politics" , "Mongolei; Mongolia" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/032613" , "Demcugdongrub" , "1902-1966" , "Mongolia" , "Politik; Politics" , "Mongolei; Mongolia" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/018558" , "Whist, Alf Larsen" , "1880-1962" , "Norway" , "Politik; Politics" , "Norwegen; Norway" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/018558" , "Whist, Alf Larsen" , "1880-1962" , "Norwegen" , "Politik; Politics" , "Norwegen; Norway" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/022761" , "Olaf <Norwegen, König, V.>" , "1903-1991" , "Norway" , "Politik; Politics" , "Norwegen; Norway" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/022761" , "Olaf <Norwegen, König, V.>" , "1903-1991" , "Norwegen" , "Politik; Politics" , "Norwegen; Norway" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/024856" , "Said Pasa <Küçük>" , "1838-1914" , "Turkey" , "Politik; Politics" , "Osmanisches Reich (-1923); Ottoman Empire" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/024856" , "Said Pasa <Küçük>" , "1838-1914" , "Türkei" , "Politik; Politics" , "Osmanisches Reich (-1923); Ottoman Empire" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/001427" , "Benavides, Oscar Raimundo" , "1876-1945" , "Peru" , "Politik; Politics" , "Peru; Peru" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/001427" , "Benavides, Oscar Raimundo" , "1876-1945" , "Peru" , "Politik; Politics" , "Peru; Peru" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/013986" , "Quirino, Elpidio" , "1890-1956" , "Philippinen" , "Politik; Politics" , "Philippinen; Philippines" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/013986" , "Quirino, Elpidio" , "1890-1956" , "Philippines" , "Politik; Politics" , "Philippinen; Philippines" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/005170" , "Filipescu, Nicolas" , "1862-1916" , "Romania" , "Politik; Politics" , "Rumänien; Romania" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/005170" , "Filipescu, Nicolas" , "1862-1916" , "Rumänien" , "Politik; Politics" , "Rumänien; Romania" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/009681" , "Kjellén, Rudolf" , "1864-1922" , "Schweden" , "Politik; Politics" , "Schweden; Sweden" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/009681" , "Kjellén, Rudolf" , "1864-1922" , "Sweden" , "Politik; Politics" , "Schweden; Sweden" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/012228" , "Michajlov, Ivan" , "1897-1982 " , "Bulgaria" , "Politik; Politics" , "Serbien und Montenegro, Jugoslawien; Serbia and Montenegro, Yugoslavia" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/012228" , "Michajlov, Ivan" , "1897-1982 " , "Bulgarien" , "Politik; Politics" , "Serbien und Montenegro, Jugoslawien; Serbia and Montenegro, Yugoslavia" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/003889" , "Denikin, Anton I." , "1872-1947" , "Sowjetunion" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/003889" , "Denikin, Anton I." , "1872-1947" , "USSR" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/009161" , "Karachan, Lew M." , "1889-1937" , "Russia" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/009161" , "Karachan, Lew M." , "1889-1937" , "Russland" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/014406" , "Reiss, Ignaz" , "1899-1937" , "Russia" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/014406" , "Reiss, Ignaz" , "1899-1937" , "Russland" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/039650" , "Voznesenskij, Nikolaj A." , "1903-1950" , "Russia" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/039650" , "Voznesenskij, Nikolaj A." , "1903-1950" , "Russland" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/010224" , "Kornijcuk, Oleksandr Je." , "1905-1972" , "Sowjetunion" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/010224" , "Kornijcuk, Oleksandr Je." , "1905-1972" , "USSR" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/036784" , "Tokaev, Grigorij A." , "1910-2003" , "Sowjetunion" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/036784" , "Tokaev, Grigorij A." , "1910-2003" , "USSR" , "Politik; Politics" , "Sowjetunion; USSR" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/003715" , "Dato e Iradier, Eduardo" , "1856-1921" , "Spain" , "Politik; Politics" , "Spanien; Spain" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/003715" , "Dato e Iradier, Eduardo" , "1856-1921" , "Spanien" , "Politik; Politics" , "Spanien; Spain" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/009579" , "Kindelán, Alfredo" , "1879-1962" , "Spain" , "Politik; Politics" , "Spanien; Spain" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/009579" , "Kindelán, Alfredo" , "1879-1962" , "Spanien" , "Politik; Politics" , "Spanien; Spain" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/016481" , "Sidor, Karol" , "1901-1953 " , "Slovakia" , "Politik; Politics" , "Tschechoslowakei; Czechoslovakia" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/016481" , "Sidor, Karol" , "1901-1953 " , "Slowakei" , "Politik; Politics" , "Tschechoslowakei; Czechoslovakia" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/019050" , "MacCormick, Medill" , "1877-1925" , "USA" , "Politik; Politics" , "USA; United States" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/019050" , "MacCormick, Medill" , "1877-1925" , "United States" , "Politik; Politics" , "USA; United States" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/011150" , "Lehman, Herbert H." , "1878-1963" , "USA" , "Politik; Politics" , "USA; United States" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/011150" , "Lehman, Herbert H." , "1878-1963" , "United States" , "Politik; Politics" , "USA; United States" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/002557" , "Browder, Earl" , "1891-1973" , "USA" , "Politik; Politics" , "USA; United States" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/002557" , "Browder, Earl" , "1891-1973" , "United States" , "Politik; Politics" , "USA; United States" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/031615" , "Taylor, Wayne C." , "1893-1967" , "USA" , "Politik; Politics" , "USA; United States" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/031615" , "Taylor, Wayne C." , "1893-1967" , "United States" , "Politik; Politics" , "USA; United States" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/014941" , "Roosevelt, Franklin D. [Jr.]" , "1914-1988" , "USA" , "Politik; Politics" , "USA; United States" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/014941" , "Roosevelt, Franklin D. [Jr.]" , "1914-1988" , "United States" , "Politik; Politics" , "USA; United States" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/009139" , "Kánya, Kálmán" , "1869-1945" , "Hungary" , "Politik; Politics" , "Ungarn; Hungary" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/009139" , "Kánya, Kálmán" , "1869-1945" , "Ungarn" , "Politik; Politics" , "Ungarn; Hungary" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/006802" , "Györffy-Bengyel, Alexander von" , "1886-1942" , "Hungary" , "Politik; Politics" , "Ungarn; Hungary" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/006802" , "Györffy-Bengyel, Alexander von" , "1886-1942" , "Ungarn" , "Politik; Politics" , "Ungarn; Hungary" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/032065" , "Szabo-Nagyatad, Stephan" , "?-1924" , "Hungary" , "Politik; Politics" , "Ungarn; Hungary" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/032065" , "Szabo-Nagyatad, Stephan" , "?-1924" , "Ungarn" , "Politik; Politics" , "Ungarn; Hungary" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/011853" , "Maher Pascha, Ali" , "1882-1960" , "Egypt" , "Politik; Politics" , "Ägypten; Egypt" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/011853" , "Maher Pascha, Ali" , "1882-1960" , "Ägypten" , "Politik; Politics" , "Ägypten; Egypt" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/014394" , "Reinthaller, Anton" , "1895-1958" , "Austria" , "Politik; Politics" , "Österreich; Austria" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/014394" , "Reinthaller, Anton" , "1895-1958" , "Österreich" , "Politik; Politics" , "Österreich; Austria" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/005507" , "Frauenfeld, Alfred Eduard" , "1898-1977" , "Austria" , "Politik; Politics" , "Österreich; Austria" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/005507" , "Frauenfeld, Alfred Eduard" , "1898-1977" , "Österreich" , "Politik; Politics" , "Österreich; Austria" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/015329" , "Salisbury, Robert Gascoyne-Cecil" , "1893-1972" , "Großbritannien" , "Politik; Politics; Colonialism; Kolonialwesen" , "Großbritannien; United Kingdom" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/015329" , "Salisbury, Robert Gascoyne-Cecil" , "1893-1972" , "United Kingdom" , "Politik; Politics; Colonialism; Kolonialwesen" , "Großbritannien; United Kingdom" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/003548" , "Crispi, Francesco" , "1819-1901" , "Italien" , "Politik; Politics; Colonialism; Kolonialwesen" , "Italien; Italy" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/003548" , "Crispi, Francesco" , "1819-1901" , "Italy" , "Politik; Politics; Colonialism; Kolonialwesen" , "Italien; Italy" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/035271" , "Toyoda, Teijiro" , "1885-1961" , "Japan" , "Politik; Politics; Colonialism; Kolonialwesen; Militär; Military" , "Japan; Japan" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/035271" , "Toyoda, Teijiro" , "1885-1961" , "Japan" , "Politik; Politics; Colonialism; Kolonialwesen; Militär; Military" , "Japan; Japan" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/006676" , "Guechoff, Ivan Evstratieff" , "1849-1924" , "Bulgaria" , "Politik; Politics; Economy; Wirtschaft" , "Bulgarien; Bulgaria" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/006676" , "Guechoff, Ivan Evstratieff" , "1849-1924" , "Bulgarien" , "Politik; Politics; Economy; Wirtschaft" , "Bulgarien; Bulgaria" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/007027" , "Hamm, Eduard" , "1879-1944" , "Deutschland" , "Politik; Politics; Economy; Wirtschaft" , "Deutschland; Germany" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/007027" , "Hamm, Eduard" , "1879-1944" , "Germany" , "Politik; Politics; Economy; Wirtschaft" , "Deutschland; Germany" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/005919" , "Geddes, Auckland Campbell" , "1879-1954" , "Großbritannien" , "Politik; Politics; Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "6" ,
 "http://purl.org/pressemappe20/folder/pe/005919" , "Geddes, Auckland Campbell" , "1879-1954" , "United Kingdom" , "Politik; Politics; Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "6" ,
